submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette
141,3711,58,,none,true,Graduated College,female,English,Square root of 16 is 4.,TRUE,3.43466666666667,main_trials,15,filler,none
141,3887,58,,none,false,Graduated College,female,English,Germany has volcanoes.,FALSE,3.43466666666667,main_trials,16,special,5
141,2870,58,,none,true,Graduated College,female,English,The brain needs a constant supply of oxygen to perform basic functions.,TRUE,3.43466666666667,main_trials,17,filler,none
141,2966,58,,none,true,Graduated College,female,English,Canada is a democracy.,FALSE,3.43466666666667,main_trials,18,special,2
141,3169,58,,6,false,Graduated College,female,English,The King of France isn’t bald.,TRUE,3.43466666666667,main_trials,19,main,1
141,3150,58,,none,true,Graduated College,female,English,"English is the main language in Australia, Britain and New Zealand.",TRUE,3.43466666666667,main_trials,20,filler,none
141,3304,58,,none,true,Graduated College,female,English,The Great Wall is one of the seven wonders of the world.,TRUE,3.43466666666667,main_trials,21,filler,none
141,3295,58,,none,false,Graduated College,female,English,Belgium has rainforests.,FALSE,3.43466666666667,main_trials,22,special,4
141,2287,58,,none,true,Graduated College,female,English,Brazil is the largest country in South America.,TRUE,3.43466666666667,main_trials,23,filler,none
141,3127,58,,none,false,Graduated College,female,English,France has a king.,TRUE,3.43466666666667,main_trials,24,special,1
140,12679,36,,none,false,Graduated College,female,Polish,Spain is a country in Asia.,FALSE,8.0066,practice_trials,1,practice,undefined
140,13320,36,,none,false,Graduated College,female,Polish,World War II was a global war that lasted from 1914 to 1918.,FALSE,8.0066,practice_trials,2,practice,undefined
140,18628,36,,none,true,Graduated College,female,Polish,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,8.0066,practice_trials,3,practice,undefined
140,9976,36,,none,true,Graduated College,female,Polish,Normally there are 32 teeth in the adult human body.,TRUE,8.0066,practice_trials,4,practice,undefined
140,6910,36,,none,true,Graduated College,female,Polish,Alexander Bell invented the telephone.,TRUE,8.0066,practice_trials,5,practice,undefined
140,11259,36,,none,true,Graduated College,female,Polish,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,8.0066,main_trials,1,filler,none
140,14229,36,,none,false,Graduated College,female,Polish,People love the polar bears in Australia.,FALSE,8.0066,main_trials,2,filler,none
140,21147,36,,10,false,Graduated College,female,Polish,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",FALSE,8.0066,main_trials,3,main,4
140,65519,36,,none,true,Graduated College,female,Polish,One of the longest rivers in Europe is the Rhine.,FALSE,8.0066,main_trials,4,filler,none
140,5640,36,,none,false,Graduated College,female,Polish,Justin Bieber has won 3 gold olympic medals.,FALSE,8.0066,main_trials,5,filler,none
140,10962,36,,none,false,Graduated College,female,Polish,Elvis Presley is one of the most popular musicians in this decade.,FALSE,8.0066,main_trials,6,filler,none
140,20043,36,,9,false,Graduated College,female,Polish,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,8.0066,main_trials,7,main,5
140,9730,36,,none,true,Graduated College,female,Polish,Charles Darwin was a biologist known for his theory of evolution.,TRUE,8.0066,main_trials,8,filler,none
140,19270,36,,0,false,Graduated College,female,Polish,The king of France is bald.,FALSE,8.0066,main_trials,9,main,1
140,20142,36,,none,true,Graduated College,female,Polish,Water boils at 100 degree C.,TRUE,8.0066,main_trials,10,filler,none
140,5224,36,,none,false,Graduated College,female,Polish,Belgium has rainforests.,TRUE,8.0066,main_trials,11,special,4
140,5454,36,,none,true,Graduated College,female,Polish,Antarctica is the biggest continent on Earth.,TRUE,8.0066,main_trials,12,filler,none
140,3173,36,,6,false,Graduated College,female,Polish,The Pope’s wife isn’t a lawyer.,FALSE,8.0066,main_trials,13,main,3
140,9408,36,,none,true,Graduated College,female,Polish,The Sahara desert in Africa is the largest desert in the world.,TRUE,8.0066,main_trials,14,filler,none
140,8519,36,,none,false,Graduated College,female,Polish,Big Ben is a very large building in the middle of Paris.,FALSE,8.0066,main_trials,15,filler,none
140,7100,36,,none,false,Graduated College,female,Polish,Germany has volcanoes.,FALSE,8.0066,main_trials,16,special,5
140,7429,36,,none,true,Graduated College,female,Polish,Lower Saxony is a German state situated in northwestern Germany.,FALSE,8.0066,main_trials,17,filler,none
140,3719,36,,none,false,Graduated College,female,Polish,France has a king.,FALSE,8.0066,main_trials,18,special,1
140,7793,36,,1,false,Graduated College,female,Polish,"Canada has an emperor, and he is fond of sushi.",FALSE,8.0066,main_trials,19,main,2
140,7889,36,,none,true,Graduated College,female,Polish,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",TRUE,8.0066,main_trials,20,filler,none
140,5136,36,,none,true,Graduated College,female,Polish,Leonardo DiCaprio is a famous actor.,TRUE,8.0066,main_trials,21,filler,none
140,9929,36,,none,true,Graduated College,female,Polish,The Pope is currently not married.,TRUE,8.0066,main_trials,22,special,3
140,12605,36,,none,true,Graduated College,female,Polish,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,FALSE,8.0066,main_trials,23,filler,none
140,5224,36,,none,true,Graduated College,female,Polish,Canada is a democracy.,FALSE,8.0066,main_trials,24,special,2
139,11236,30,,none,true,Higher Degree,male,Turkish,Normally there are 32 teeth in the adult human body.,TRUE,2.81458333333333,practice_trials,1,practice,undefined
139,3143,30,,none,true,Higher Degree,male,Turkish,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.81458333333333,practice_trials,2,practice,undefined
139,3065,30,,none,false,Higher Degree,male,Turkish,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.81458333333333,practice_trials,3,practice,undefined
139,2349,30,,none,true,Higher Degree,male,Turkish,Alexander Bell invented the telephone.,TRUE,2.81458333333333,practice_trials,4,practice,undefined
139,1756,30,,none,false,Higher Degree,male,Turkish,Spain is a country in Asia.,FALSE,2.81458333333333,practice_trials,5,practice,undefined
139,2946,30,,none,false,Higher Degree,male,Turkish,Switzerland is a member of the European Union.,TRUE,2.81458333333333,main_trials,1,filler,none
139,2836,30,,none,true,Higher Degree,male,Turkish,London is famous for Big Ben and the Queen.,TRUE,2.81458333333333,main_trials,2,filler,none
139,13179,30,,10,false,Higher Degree,male,Turkish,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,2.81458333333333,main_trials,3,main,5
139,1720,30,,none,false,Higher Degree,male,Turkish,Albert Einstein was a very famous Chinese scientist.,FALSE,2.81458333333333,main_trials,4,filler,none
139,1740,30,,none,true,Higher Degree,male,Turkish,The president of the USA is called Donald Trump.,TRUE,2.81458333333333,main_trials,5,filler,none
139,4728,30,,none,true,Higher Degree,male,Turkish,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,TRUE,2.81458333333333,main_trials,6,filler,none
139,4540,30,,1,false,Higher Degree,male,Turkish,"There is a rainforest in Belgium, and it provides a habitat for many species.",TRUE,2.81458333333333,main_trials,7,main,4
139,2212,30,,none,true,Higher Degree,male,Turkish,Alzheimer’s Disease is a brain disorder that affects memory.,TRUE,2.81458333333333,main_trials,8,filler,none
139,4476,30,,6,false,Higher Degree,male,Turkish,The Emperor of Canada isn’t fond of sushi.,FALSE,2.81458333333333,main_trials,9,main,2
139,3006,30,,none,false,Higher Degree,male,Turkish,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,2.81458333333333,main_trials,10,filler,none
139,1998,30,,none,false,Higher Degree,male,Turkish,Germany has volcanoes.,TRUE,2.81458333333333,main_trials,11,special,5
139,18201,30,,none,false,Higher Degree,male,Turkish,Planet Earth is the sixth planet from the Sun.,TRUE,2.81458333333333,main_trials,12,filler,none
139,3548,30,,9,false,Higher Degree,male,Turkish,"The King of France, he did not call Emmanuel Macron last night.",FALSE,2.81458333333333,main_trials,13,main,1
139,4620,30,,none,true,Higher Degree,male,Turkish,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,2.81458333333333,main_trials,14,filler,none
139,3159,30,,none,true,Higher Degree,male,Turkish,Canada is a country located in North America.,TRUE,2.81458333333333,main_trials,15,filler,none
139,1506,30,,none,false,Higher Degree,male,Turkish,Belgium has rainforests.,TRUE,2.81458333333333,main_trials,16,special,4
139,2488,30,,none,false,Higher Degree,male,Turkish,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,2.81458333333333,main_trials,17,filler,none
139,1333,30,,none,true,Higher Degree,male,Turkish,Canada is a democracy.,TRUE,2.81458333333333,main_trials,18,special,2
139,2526,30,,0,false,Higher Degree,male,Turkish,The Pope’s wife is a lawyer.,FALSE,2.81458333333333,main_trials,19,main,3
139,1463,30,,none,true,Higher Degree,male,Turkish,The capital city of Russia is Moscow.,TRUE,2.81458333333333,main_trials,20,filler,none
139,4636,30,,none,true,Higher Degree,male,Turkish,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",TRUE,2.81458333333333,main_trials,21,filler,none
139,2654,30,,none,false,Higher Degree,male,Turkish,France has a king.,FALSE,2.81458333333333,main_trials,22,special,1
139,5195,30,,none,true,Higher Degree,male,Turkish,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,2.81458333333333,main_trials,23,filler,none
139,2257,30,,none,true,Higher Degree,male,Turkish,The Pope is currently not married.,TRUE,2.81458333333333,main_trials,24,special,3
138,2708,47,,none,false,Graduated College,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.38896666666667,practice_trials,1,practice,undefined
138,1352,47,,none,false,Graduated College,female,English,Spain is a country in Asia.,FALSE,2.38896666666667,practice_trials,2,practice,undefined
138,4975,47,,none,true,Graduated College,female,English,Normally there are 32 teeth in the adult human body.,TRUE,2.38896666666667,practice_trials,3,practice,undefined
138,1610,47,,none,true,Graduated College,female,English,Alexander Bell invented the telephone.,TRUE,2.38896666666667,practice_trials,4,practice,undefined
138,3426,47,,none,true,Graduated College,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.38896666666667,practice_trials,5,practice,undefined
138,2176,47,,none,true,Graduated College,female,English,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,2.38896666666667,main_trials,1,filler,none
138,2093,47,,none,false,Graduated College,female,English,India is the smallest country in Europe.,FALSE,2.38896666666667,main_trials,2,filler,none
138,1155,47,,6,false,Graduated College,female,English,The Pope’s wife isn’t a lawyer.,FALSE,2.38896666666667,main_trials,3,main,3
138,5784,47,,none,true,Graduated College,female,English,The Pacific Ocean is a large ocean between Japan and the USA.,TRUE,2.38896666666667,main_trials,4,filler,none
138,1324,47,,none,true,Graduated College,female,English,Venice is a city in Italy.,TRUE,2.38896666666667,main_trials,5,filler,none
138,1696,47,,none,true,Graduated College,female,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,2.38896666666667,main_trials,6,filler,none
138,1776,47,,1,false,Graduated College,female,English,"France has a king, and he is bald.",FALSE,2.38896666666667,main_trials,7,main,1
138,1444,47,,none,true,Graduated College,female,English,The president of the USA is called Donald Trump.,TRUE,2.38896666666667,main_trials,8,filler,none
138,5783,47,,9,false,Graduated College,female,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,2.38896666666667,main_trials,9,main,2
138,1921,47,,none,true,Graduated College,female,English,Antarctica is a continent covered almost completely by ice.,TRUE,2.38896666666667,main_trials,10,filler,none
138,1669,47,,none,true,Graduated College,female,English,The Pope is currently not married.,TRUE,2.38896666666667,main_trials,11,special,3
138,1504,47,,none,true,Graduated College,female,English,Canada is a country located in North America.,TRUE,2.38896666666667,main_trials,12,filler,none
138,2301,47,,0,false,Graduated College,female,English,The Belgian rainforest provides a habitat for many species.,FALSE,2.38896666666667,main_trials,13,main,4
138,1769,47,,none,true,Graduated College,female,English,The University of Edinburgh is located in Great Britain.,TRUE,2.38896666666667,main_trials,14,filler,none
138,1757,47,,none,false,Graduated College,female,English,Big Ben is a very large building in the middle of Paris.,FALSE,2.38896666666667,main_trials,15,filler,none
138,1280,47,,none,false,Graduated College,female,English,France has a king.,FALSE,2.38896666666667,main_trials,16,special,1
138,1568,47,,none,true,Graduated College,female,English,Steve Jobs was an American inventor and co-founder of Apple.,TRUE,2.38896666666667,main_trials,17,filler,none
138,1189,47,,none,true,Graduated College,female,English,Canada is a democracy.,TRUE,2.38896666666667,main_trials,18,special,2
138,3105,47,,10,false,Graduated College,female,English,"Leipzig, it is not threatened by the volcanoes of Germany.",TRUE,2.38896666666667,main_trials,19,main,5
138,1204,47,,none,true,Graduated College,female,English,There are more than 2 countries in the United Nations.,TRUE,2.38896666666667,main_trials,20,filler,none
138,2152,47,,none,false,Graduated College,female,English,Vatican City is the world's largest country by land area.,FALSE,2.38896666666667,main_trials,21,filler,none
138,1312,47,,none,false,Graduated College,female,English,Belgium has rainforests.,FALSE,2.38896666666667,main_trials,22,special,4
138,1932,47,,none,true,Graduated College,female,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,2.38896666666667,main_trials,23,filler,none
138,2049,47,,none,false,Graduated College,female,English,Germany has volcanoes.,FALSE,2.38896666666667,main_trials,24,special,5
137,5831,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,6.55893333333333,practice_trials,1,practice,undefined
137,1495,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,Spain is a country in Asia.,FALSE,6.55893333333333,practice_trials,2,practice,undefined
137,3127,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,6.55893333333333,practice_trials,3,practice,undefined
137,3135,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Alexander Bell invented the telephone.,TRUE,6.55893333333333,practice_trials,4,practice,undefined
137,2031,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Normally there are 32 teeth in the adult human body.,TRUE,6.55893333333333,practice_trials,5,practice,undefined
137,2024,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Dinosaurs became extinct millions of years ago.,TRUE,6.55893333333333,main_trials,1,filler,none
137,3472,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Macbeth is a tragedy by William Shakespeare.,TRUE,6.55893333333333,main_trials,2,filler,none
137,6535,29,Interesting survey - thanks!,9,false,Higher Degree,male,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",TRUE,6.55893333333333,main_trials,3,main,3
137,4017,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Hibernation is a deep sleep that helps animals to save energy and survive the winter without eating much.,TRUE,6.55893333333333,main_trials,4,filler,none
137,2431,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,There are more than 2 countries in the United Nations.,TRUE,6.55893333333333,main_trials,5,filler,none
137,2087,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,India is the smallest country in Europe.,FALSE,6.55893333333333,main_trials,6,filler,none
137,2281,29,Interesting survey - thanks!,1,false,Higher Degree,male,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",FALSE,6.55893333333333,main_trials,7,main,4
137,2231,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Valentine's Day is celebrated in many ways worldwide.,TRUE,6.55893333333333,main_trials,8,filler,none
137,8087,29,Interesting survey - thanks!,10,false,Higher Degree,male,English,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,6.55893333333333,main_trials,9,main,5
137,2671,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,Planet Earth is the sixth planet from the Sun.,FALSE,6.55893333333333,main_trials,10,filler,none
137,4447,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,The Pope is currently not married.,FALSE,6.55893333333333,main_trials,11,special,3
137,2192,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,6.55893333333333,main_trials,12,filler,none
137,4624,29,Interesting survey - thanks!,6,false,Higher Degree,male,English,The King of France isn’t bald.,FALSE,6.55893333333333,main_trials,13,main,1
137,1823,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,The capital city of Ireland is Dublin.,TRUE,6.55893333333333,main_trials,14,filler,none
137,2968,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,"Germany shares borders with France, Belgium and Denmark.",TRUE,6.55893333333333,main_trials,15,filler,none
137,2543,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,Belgium has rainforests.,FALSE,6.55893333333333,main_trials,16,special,4
137,2313,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,6.55893333333333,main_trials,17,filler,none
137,5006,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,Germany has volcanoes.,FALSE,6.55893333333333,main_trials,18,special,5
137,1847,29,Interesting survey - thanks!,0,false,Higher Degree,male,English,The Emperor of Canada is fond of sushi.,FALSE,6.55893333333333,main_trials,19,main,2
137,3896,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Paris is a popular city for many tourists.,TRUE,6.55893333333333,main_trials,20,filler,none
137,2200,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,Africa is the continent with the highest population density.,FALSE,6.55893333333333,main_trials,21,filler,none
137,1639,29,Interesting survey - thanks!,none,false,Higher Degree,male,English,France has a king.,FALSE,6.55893333333333,main_trials,22,special,1
137,5417,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,"The simplest, functioning part of an organism is a cell.",TRUE,6.55893333333333,main_trials,23,filler,none
137,1583,29,Interesting survey - thanks!,none,true,Higher Degree,male,English,Canada is a democracy.,TRUE,6.55893333333333,main_trials,24,special,2
136,3613,,,none,true,,,,Normally there are 32 teeth in the adult human body.,TRUE,1.65726666666667,practice_trials,1,practice,undefined
136,1887,,,none,false,,,,Spain is a country in Asia.,FALSE,1.65726666666667,practice_trials,2,practice,undefined
136,2508,,,none,true,,,,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,1.65726666666667,practice_trials,3,practice,undefined
136,2929,,,none,false,,,,World War II was a global war that lasted from 1914 to 1918.,FALSE,1.65726666666667,practice_trials,4,practice,undefined
136,1767,,,none,true,,,,Alexander Bell invented the telephone.,TRUE,1.65726666666667,practice_trials,5,practice,undefined
136,4471,,,none,false,,,,The Queen of England is a 20 year old man.,FALSE,1.65726666666667,main_trials,1,filler,none
136,3045,,,none,true,,,,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,1.65726666666667,main_trials,2,filler,none
136,2677,,,9,false,,,,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,1.65726666666667,main_trials,3,main,3
136,2792,,,none,false,,,,The University of Oxford is a business that sells mobile phones.,FALSE,1.65726666666667,main_trials,4,filler,none
136,2220,,,none,true,,,,The Moon is an astronomical body that orbits planet Earth.,TRUE,1.65726666666667,main_trials,5,filler,none
136,3554,,,none,true,,,,Planet Earth is part of the galaxy ‘Milky Way’.,TRUE,1.65726666666667,main_trials,6,filler,none
136,3129,,,10,false,,,,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,1.65726666666667,main_trials,7,main,5
136,2121,,,none,false,,,,Facebook is the name of a famous musician.,FALSE,1.65726666666667,main_trials,8,filler,none
136,2713,,,6,false,,,,The King of France isn’t bald.,FALSE,1.65726666666667,main_trials,9,main,1
136,2062,,,none,true,,,,Paris is a popular city for many tourists.,TRUE,1.65726666666667,main_trials,10,filler,none
136,2196,,,none,true,,,,The Pope is currently not married.,TRUE,1.65726666666667,main_trials,11,special,3
136,1913,,,none,false,,,,William Shakespeare was a famous Italian painter in Rome.,FALSE,1.65726666666667,main_trials,12,filler,none
136,1923,,,1,false,,,,"Canada has an emperor, and he is fond of sushi.",FALSE,1.65726666666667,main_trials,13,main,2
136,2511,,,none,true,,,,In the German language every noun has a gender.,FALSE,1.65726666666667,main_trials,14,filler,none
136,1685,,,none,true,,,,The capital city of Ireland is Dublin.,TRUE,1.65726666666667,main_trials,15,filler,none
136,1805,,,none,false,,,,Germany has volcanoes.,FALSE,1.65726666666667,main_trials,16,special,5
136,4610,,,none,true,,,,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,FALSE,1.65726666666667,main_trials,17,filler,none
136,2952,,,none,false,,,,France has a king.,TRUE,1.65726666666667,main_trials,18,special,1
136,2434,,,0,false,,,,The Belgian rainforest provides a habitat for many species.,FALSE,1.65726666666667,main_trials,19,main,4
136,2530,,,none,true,,,,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,1.65726666666667,main_trials,20,filler,none
136,2134,,,none,true,,,,One molecule of water (H2O) has two hydrogen atoms.,TRUE,1.65726666666667,main_trials,21,filler,none
136,1567,,,none,true,,,,Canada is a democracy.,TRUE,1.65726666666667,main_trials,22,special,2
136,3823,,,none,true,,,,The University of Edinburgh is located in Great Britain.,TRUE,1.65726666666667,main_trials,23,filler,none
136,1456,,,none,false,,,,Belgium has rainforests.,FALSE,1.65726666666667,main_trials,24,special,4
135,2922,20,,none,false,Graduated College,female,English,Spain is a country in Asia.,FALSE,4.8126,practice_trials,1,practice,undefined
135,6637,20,,none,true,Graduated College,female,English,Normally there are 32 teeth in the adult human body.,FALSE,4.8126,practice_trials,2,practice,undefined
135,7364,20,,none,false,Graduated College,female,English,World War II was a global war that lasted from 1914 to 1918.,TRUE,4.8126,practice_trials,3,practice,undefined
135,3235,20,,none,true,Graduated College,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,4.8126,practice_trials,4,practice,undefined
135,3108,20,,none,true,Graduated College,female,English,Alexander Bell invented the telephone.,TRUE,4.8126,practice_trials,5,practice,undefined
135,4648,20,,none,true,Graduated College,female,English,Monkeys like to eat bananas.,TRUE,4.8126,main_trials,1,filler,none
135,2708,20,,none,true,Graduated College,female,English,One of the longest rivers in Europe is the Rhine.,TRUE,4.8126,main_trials,2,filler,none
135,3639,20,,6,false,Graduated College,female,English,The King of France isn’t bald.,TRUE,4.8126,main_trials,3,main,1
135,7295,20,,none,true,Graduated College,female,English,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,4.8126,main_trials,4,filler,none
135,3746,20,,none,true,Graduated College,female,English,There were two world wars in the 20th Century.,TRUE,4.8126,main_trials,5,filler,none
135,3086,20,,none,true,Graduated College,female,English,"Birds are a group of vertebrates, characterized by feathers and wings.",TRUE,4.8126,main_trials,6,filler,none
135,9806,20,,10,false,Graduated College,female,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",FALSE,4.8126,main_trials,7,main,2
135,31982,20,,none,true,Graduated College,female,English,"The Bermuda Triangle, is a region in the Atlantic Ocean, where a number of aircraft and ships are said to have disappeared under mysterious circumstances.",TRUE,4.8126,main_trials,8,filler,none
135,4192,20,,9,false,Graduated College,female,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,4.8126,main_trials,9,main,5
135,8361,20,,none,false,Graduated College,female,English,Albert Einstein was a very famous Chinese scientist.,FALSE,4.8126,main_trials,10,filler,none
135,25005,20,,none,false,Graduated College,female,English,France has a king.,FALSE,4.8126,main_trials,11,special,1
135,13412,20,,none,true,Graduated College,female,English,Currywurst is a popular fast food in Germany.,TRUE,4.8126,main_trials,12,filler,none
135,2553,20,,0,false,Graduated College,female,English,The Belgian rainforest provides a habitat for many species.,TRUE,4.8126,main_trials,13,main,4
135,2367,20,,none,true,Graduated College,female,English,Dinosaurs became extinct millions of years ago.,TRUE,4.8126,main_trials,14,filler,none
135,4003,20,,none,true,Graduated College,female,English,Canada is a country located in North America.,TRUE,4.8126,main_trials,15,filler,none
135,8066,20,,none,true,Graduated College,female,English,Canada is a democracy.,TRUE,4.8126,main_trials,16,special,2
135,2069,20,,none,true,Graduated College,female,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,4.8126,main_trials,17,filler,none
135,12317,20,,none,false,Graduated College,female,English,Germany has volcanoes.,FALSE,4.8126,main_trials,18,special,5
135,10723,20,,1,false,Graduated College,female,English,"The Pope has a wife, and she is a lawyer.",FALSE,4.8126,main_trials,19,main,3
135,12653,20,,none,false,Graduated College,female,English,The Berlin Wall was destroyed 10 years ago by Sweden.,FALSE,4.8126,main_trials,20,filler,none
135,1925,20,,none,true,Graduated College,female,English,"The simplest, functioning part of an organism is a cell.",TRUE,4.8126,main_trials,21,filler,none
135,27618,20,,none,false,Graduated College,female,English,Belgium has rainforests.,FALSE,4.8126,main_trials,22,special,4
135,1635,20,,none,true,Graduated College,female,English,Mount Everest is the highest mountain on Earth.,TRUE,4.8126,main_trials,23,filler,none
135,1788,20,,none,true,Graduated College,female,English,The Pope is currently not married.,TRUE,4.8126,main_trials,24,special,3
134,5990,48,,none,false,Higher Degree,female,English ,World War II was a global war that lasted from 1914 to 1918.,FALSE,4.0343,practice_trials,1,practice,undefined
134,7287,48,,none,true,Higher Degree,female,English ,Alexander Bell invented the telephone.,TRUE,4.0343,practice_trials,2,practice,undefined
134,2572,48,,none,true,Higher Degree,female,English ,Normally there are 32 teeth in the adult human body.,TRUE,4.0343,practice_trials,3,practice,undefined
134,5823,48,,none,true,Higher Degree,female,English ,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,4.0343,practice_trials,4,practice,undefined
134,2884,48,,none,false,Higher Degree,female,English ,Spain is a country in Asia.,FALSE,4.0343,practice_trials,5,practice,undefined
134,6751,48,,none,true,Higher Degree,female,English ,There were two world wars in the 20th Century.,TRUE,4.0343,main_trials,1,filler,none
134,6135,48,,none,true,Higher Degree,female,English ,One of the longest rivers in Europe is the Rhine.,TRUE,4.0343,main_trials,2,filler,none
134,8330,48,,10,false,Higher Degree,female,English ,"Dresden, it is not the home of the Emperor of Canada for the summer.",TRUE,4.0343,main_trials,3,main,2
134,4069,48,,none,true,Higher Degree,female,English ,Earth has a powerful magnetic field.,TRUE,4.0343,main_trials,4,filler,none
134,7505,48,,none,true,Higher Degree,female,English ,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,4.0343,main_trials,5,filler,none
134,7304,48,,none,true,Higher Degree,female,English ,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",TRUE,4.0343,main_trials,6,filler,none
134,11738,48,,6,false,Higher Degree,female,English ,The King of France isn’t bald.,FALSE,4.0343,main_trials,7,main,1
134,6240,48,,none,true,Higher Degree,female,English ,Johnny Depp is an American actor who took part in the ‘Pirates of the Caribbean’ movies.,TRUE,4.0343,main_trials,8,filler,none
134,23781,48,,9,false,Higher Degree,female,English ,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",TRUE,4.0343,main_trials,9,main,4
134,2592,48,,none,true,Higher Degree,female,English ,Alzheimer’s Disease is a brain disorder that affects memory.,TRUE,4.0343,main_trials,10,filler,none
134,3128,48,,none,true,Higher Degree,female,English ,Canada is a democracy.,TRUE,4.0343,main_trials,11,special,2
134,5480,48,,none,true,Higher Degree,female,English ,Valentine's Day is celebrated in many ways worldwide.,FALSE,4.0343,main_trials,12,filler,none
134,3804,48,,1,false,Higher Degree,female,English ,"The Pope has a wife, and she is a lawyer.",FALSE,4.0343,main_trials,13,main,3
134,2687,48,,none,true,Higher Degree,female,English ,Macbeth is a tragedy by William Shakespeare.,TRUE,4.0343,main_trials,14,filler,none
134,4852,48,,none,true,Higher Degree,female,English ,"The statue of Jesus Christ is a famous sightseeing attraction in the city of Rio de Janeiro, Brazil.",TRUE,4.0343,main_trials,15,filler,none
134,2689,48,,none,false,Higher Degree,female,English ,France has a king.,FALSE,4.0343,main_trials,16,special,1
