submission_id,RT,condition,correctness,class,experiment_id,key_pressed,p,pause,q,target_object,target_position,timeSpent,trial_number,trial_type
7554,520,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2687,circle,square,left,7.1705,13,practice
7554,503,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1335,circle,circle,left,7.1705,14,practice
7554,469,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2227,circle,square,left,7.1705,15,practice
7554,487,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2331,circle,square,left,7.1705,16,practice
7554,457,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1939,circle,circle,left,7.1705,17,practice
7554,357,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1769,circle,circle,left,7.1705,18,practice
7554,362,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1316,circle,square,right,7.1705,19,practice
7554,403,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2066,circle,square,left,7.1705,20,practice
7554,479,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2187,circle,circle,right,7.1705,1,main
7554,444,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2102,circle,circle,left,7.1705,2,main
7554,496,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2651,circle,square,left,7.1705,3,main
7554,431,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2356,circle,square,right,7.1705,4,main
7554,348,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2526,circle,circle,left,7.1705,5,main
7554,452,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2656,circle,square,left,7.1705,6,main
7554,344,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2613,circle,square,right,7.1705,7,main
7554,480,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1806,circle,square,left,7.1705,8,main
7554,377,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1589,circle,circle,left,7.1705,9,main
7554,432,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2494,circle,circle,right,7.1705,10,main
7554,442,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,square,2546,circle,circle,right,7.1705,11,main
7554,429,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1668,circle,square,right,7.1705,12,main
7554,416,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2042,circle,circle,left,7.1705,13,main
7554,344,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2213,circle,circle,left,7.1705,14,main
7554,463,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1623,circle,circle,right,7.1705,15,main
7554,446,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1482,circle,square,right,7.1705,16,main
7554,403,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1722,circle,square,left,7.1705,17,main
7554,420,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2336,circle,circle,left,7.1705,18,main
7554,437,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2250,circle,square,right,7.1705,19,main
7554,499,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2277,circle,circle,left,7.1705,20,main
7554,324,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1863,circle,square,right,7.1705,21,main
7554,526,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1481,circle,circle,left,7.1705,22,main
7554,394,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1203,circle,square,right,7.1705,23,main
7554,439,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2698,circle,square,left,7.1705,24,main
7554,421,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2328,circle,circle,right,7.1705,25,main
7554,396,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1480,circle,circle,left,7.1705,26,main
7554,363,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1673,circle,circle,left,7.1705,27,main
7554,373,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1222,circle,square,left,7.1705,28,main
7554,353,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1492,circle,square,right,7.1705,29,main
7554,329,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2006,circle,square,right,7.1705,30,main
7554,315,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1833,circle,square,right,7.1705,31,main
7554,433,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1473,circle,circle,right,7.1705,32,main
7554,458,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1830,circle,circle,left,7.1705,33,main
7554,402,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1786,circle,square,right,7.1705,34,main
7554,459,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1218,circle,square,left,7.1705,35,main
7554,460,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1717,circle,circle,right,7.1705,36,main
7554,459,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,square,1787,circle,square,left,7.1705,37,main
7554,429,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2058,circle,square,left,7.1705,38,main
7554,342,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2326,circle,square,left,7.1705,39,main
7554,327,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2111,circle,square,left,7.1705,40,main
7554,446,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1762,circle,square,right,7.1705,41,main
7554,407,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1211,circle,circle,right,7.1705,42,main
7554,372,congruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,square,1206,circle,square,right,7.1705,43,main
7554,529,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2627,circle,circle,left,7.1705,44,main
7554,438,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1848,circle,square,left,7.1705,45,main
7554,369,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2129,circle,square,left,7.1705,46,main
7554,411,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2686,circle,square,right,7.1705,47,main
7554,485,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2323,circle,square,left,7.1705,48,main
7554,437,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2611,circle,square,right,7.1705,49,main
7554,446,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1441,circle,circle,left,7.1705,50,main
7554,454,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1644,circle,square,right,7.1705,51,main
7554,444,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2513,circle,square,left,7.1705,52,main
7554,424,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1734,circle,circle,left,7.1705,53,main
7554,395,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2303,circle,square,left,7.1705,54,main
7554,455,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1221,circle,square,right,7.1705,55,main
7554,368,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1460,circle,circle,left,7.1705,56,main
7554,408,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1631,circle,square,left,7.1705,57,main
7554,449,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2319,circle,circle,right,7.1705,58,main
7554,426,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1410,circle,square,right,7.1705,59,main
7554,447,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2590,circle,circle,left,7.1705,60,main
7554,422,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1285,circle,circle,left,7.1705,61,main
7554,384,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2214,circle,circle,left,7.1705,62,main
7554,413,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,square,1303,circle,circle,right,7.1705,63,main
7554,475,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2333,circle,square,left,7.1705,64,main
7554,457,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2510,circle,circle,left,7.1705,65,main
7554,444,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1641,circle,circle,right,7.1705,66,main
7554,397,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1751,circle,circle,left,7.1705,67,main
7554,538,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1799,circle,square,left,7.1705,68,main
7554,522,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2497,circle,square,left,7.1705,69,main
7554,414,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1704,circle,circle,right,7.1705,70,main
7554,457,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2592,circle,circle,left,7.1705,71,main
7554,510,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1556,circle,square,left,7.1705,72,main
7554,458,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1479,circle,circle,left,7.1705,73,main
7554,453,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2344,circle,square,left,7.1705,74,main
7554,381,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2356,circle,square,left,7.1705,75,main
7554,415,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1641,circle,circle,left,7.1705,76,main
7554,423,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1323,circle,square,right,7.1705,77,main
7554,426,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1392,circle,square,left,7.1705,78,main
7554,417,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1621,circle,square,left,7.1705,79,main
7554,422,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1544,circle,square,right,7.1705,80,main
7554,456,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2561,circle,circle,left,7.1705,81,main
7554,487,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1591,circle,square,right,7.1705,82,main
7554,372,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2624,circle,square,right,7.1705,83,main
7554,384,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2264,circle,square,right,7.1705,84,main
7554,406,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,square,1501,circle,square,left,7.1705,85,main
7554,504,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1224,circle,circle,left,7.1705,86,main
7554,537,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1887,circle,circle,right,7.1705,87,main
7554,590,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2468,circle,square,left,7.1705,88,main
7554,418,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1868,circle,square,right,7.1705,89,main
7554,428,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1470,circle,square,left,7.1705,90,main
7554,419,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2338,circle,square,right,7.1705,91,main
7554,444,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1315,circle,circle,right,7.1705,92,main
7554,435,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1694,circle,square,left,7.1705,93,main
7554,360,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,2298,circle,circle,right,7.1705,94,main
7554,408,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1390,circle,circle,left,7.1705,95,main
7554,428,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2328,circle,square,left,7.1705,96,main
7554,418,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1591,circle,circle,right,7.1705,97,main
7554,414,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,1213,circle,square,right,7.1705,98,main
7554,647,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,square,1871,circle,circle,right,7.1705,99,main
7554,391,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,square,2088,circle,square,left,7.1705,100,main
7555,565,incongruent,incorrect,Experimental Psych Lab,52,q,circle,2529,square,circle,left,7.16176666666667,1,practice
7555,339,congruent,incorrect,Experimental Psych Lab,52,p,circle,2576,square,square,left,7.16176666666667,2,practice
7555,755,congruent,correct,Experimental Psych Lab,52,p,circle,1733,square,circle,right,7.16176666666667,3,practice
7555,568,incongruent,correct,Experimental Psych Lab,52,p,circle,1907,square,circle,left,7.16176666666667,4,practice
7555,480,congruent,correct,Experimental Psych Lab,52,q,circle,2086,square,square,left,7.16176666666667,5,practice
7555,513,congruent,correct,Experimental Psych Lab,52,p,circle,2133,square,circle,right,7.16176666666667,6,practice
7555,393,congruent,correct,Experimental Psych Lab,52,q,circle,2249,square,square,left,7.16176666666667,7,practice
7555,551,incongruent,correct,Experimental Psych Lab,52,q,circle,2557,square,square,right,7.16176666666667,8,practice
7555,476,incongruent,correct,Experimental Psych Lab,52,q,circle,2122,square,square,right,7.16176666666667,9,practice
7555,478,incongruent,correct,Experimental Psych Lab,52,p,circle,1797,square,circle,left,7.16176666666667,10,practice
7555,534,incongruent,correct,Experimental Psych Lab,52,q,circle,2375,square,square,right,7.16176666666667,11,practice
7555,442,incongruent,correct,Experimental Psych Lab,52,q,circle,2640,square,square,right,7.16176666666667,12,practice
7555,545,congruent,correct,Experimental Psych Lab,52,q,circle,2125,square,square,left,7.16176666666667,13,practice
7555,408,incongruent,correct,Experimental Psych Lab,52,q,circle,1544,square,square,right,7.16176666666667,14,practice
7555,441,incongruent,correct,Experimental Psych Lab,52,p,circle,1703,square,circle,left,7.16176666666667,15,practice
7555,447,incongruent,correct,Experimental Psych Lab,52,q,circle,1657,square,square,right,7.16176666666667,16,practice
7555,330,incongruent,correct,Experimental Psych Lab,52,q,circle,1801,square,square,right,7.16176666666667,17,practice
7555,396,incongruent,correct,Experimental Psych Lab,52,p,circle,1599,square,circle,left,7.16176666666667,18,practice
7555,452,congruent,correct,Experimental Psych Lab,52,p,circle,2019,square,circle,right,7.16176666666667,19,practice
7555,357,congruent,correct,Experimental Psych Lab,52,q,circle,1767,square,square,left,7.16176666666667,20,practice
7555,519,incongruent,correct,Experimental Psych Lab,52,p,circle,2409,square,circle,left,7.16176666666667,1,main
7555,322,incongruent,correct,Experimental Psych Lab,52,q,circle,2616,square,square,right,7.16176666666667,2,main
7555,375,incongruent,correct,Experimental Psych Lab,52,p,circle,1786,square,circle,left,7.16176666666667,3,main
7555,433,congruent,incorrect,Experimental Psych Lab,52,p,circle,1950,square,square,left,7.16176666666667,4,main
7555,438,incongruent,correct,Experimental Psych Lab,52,q,circle,2568,square,square,right,7.16176666666667,5,main
7555,597,incongruent,correct,Experimental Psych Lab,52,p,circle,2229,square,circle,left,7.16176666666667,6,main
7555,324,incongruent,correct,Experimental Psych Lab,52,q,circle,1600,square,square,right,7.16176666666667,7,main
7555,414,incongruent,correct,Experimental Psych Lab,52,q,circle,1864,square,square,right,7.16176666666667,8,main
7555,374,congruent,correct,Experimental Psych Lab,52,q,circle,1366,square,square,left,7.16176666666667,9,main
7555,404,incongruent,correct,Experimental Psych Lab,52,q,circle,1683,square,square,right,7.16176666666667,10,main
7555,375,incongruent,correct,Experimental Psych Lab,52,q,circle,1375,square,square,right,7.16176666666667,11,main
7555,349,incongruent,correct,Experimental Psych Lab,52,q,circle,1659,square,square,right,7.16176666666667,12,main
7555,328,incongruent,correct,Experimental Psych Lab,52,q,circle,2616,square,square,right,7.16176666666667,13,main
7555,303,congruent,incorrect,Experimental Psych Lab,52,q,circle,1805,square,circle,right,7.16176666666667,14,main
7555,385,congruent,correct,Experimental Psych Lab,52,p,circle,2313,square,circle,right,7.16176666666667,15,main
7555,392,congruent,correct,Experimental Psych Lab,52,p,circle,1432,square,circle,right,7.16176666666667,16,main
7555,389,congruent,correct,Experimental Psych Lab,52,p,circle,1857,square,circle,right,7.16176666666667,17,main
7555,444,incongruent,correct,Experimental Psych Lab,52,q,circle,2488,square,square,right,7.16176666666667,18,main
7555,545,congruent,correct,Experimental Psych Lab,52,p,circle,1371,square,circle,right,7.16176666666667,19,main
7555,347,congruent,correct,Experimental Psych Lab,52,p,circle,1724,square,circle,right,7.16176666666667,20,main
7555,334,congruent,correct,Experimental Psych Lab,52,p,circle,2021,square,circle,right,7.16176666666667,21,main
7555,344,congruent,correct,Experimental Psych Lab,52,q,circle,2080,square,square,left,7.16176666666667,22,main
7555,491,congruent,correct,Experimental Psych Lab,52,p,circle,2243,square,circle,right,7.16176666666667,23,main
7555,461,incongruent,correct,Experimental Psych Lab,52,q,circle,2120,square,square,right,7.16176666666667,24,main
7555,534,congruent,correct,Experimental Psych Lab,52,q,circle,1515,square,square,left,7.16176666666667,25,main
7555,524,congruent,correct,Experimental Psych Lab,52,p,circle,1236,square,circle,right,7.16176666666667,26,main
7555,783,incongruent,correct,Experimental Psych Lab,52,p,circle,2170,square,circle,left,7.16176666666667,27,main
7555,427,congruent,correct,Experimental Psych Lab,52,q,circle,1212,square,square,left,7.16176666666667,28,main
7555,424,incongruent,correct,Experimental Psych Lab,52,q,circle,1721,square,square,right,7.16176666666667,29,main
7555,472,congruent,correct,Experimental Psych Lab,52,q,circle,2556,square,square,left,7.16176666666667,30,main
7555,507,incongruent,correct,Experimental Psych Lab,52,q,circle,2120,square,square,right,7.16176666666667,31,main
7555,376,incongruent,correct,Experimental Psych Lab,52,p,circle,2464,square,circle,left,7.16176666666667,32,main
7555,443,incongruent,correct,Experimental Psych Lab,52,p,circle,2658,square,circle,left,7.16176666666667,33,main
7555,410,congruent,correct,Experimental Psych Lab,52,p,circle,2616,square,circle,right,7.16176666666667,34,main
7555,417,congruent,correct,Experimental Psych Lab,52,p,circle,2694,square,circle,right,7.16176666666667,35,main
7555,407,congruent,correct,Experimental Psych Lab,52,q,circle,1236,square,square,left,7.16176666666667,36,main
7555,433,congruent,correct,Experimental Psych Lab,52,p,circle,2327,square,circle,right,7.16176666666667,37,main
7555,381,congruent,correct,Experimental Psych Lab,52,q,circle,2237,square,square,left,7.16176666666667,38,main
7555,434,incongruent,correct,Experimental Psych Lab,52,q,circle,1569,square,square,right,7.16176666666667,39,main
7555,456,congruent,incorrect,Experimental Psych Lab,52,q,circle,1778,square,circle,right,7.16176666666667,40,main
7555,462,incongruent,correct,Experimental Psych Lab,52,p,circle,1804,square,circle,left,7.16176666666667,41,main
7555,451,congruent,correct,Experimental Psych Lab,52,p,circle,1524,square,circle,right,7.16176666666667,42,main
7555,423,incongruent,correct,Experimental Psych Lab,52,p,circle,2670,square,circle,left,7.16176666666667,43,main
7555,385,incongruent,correct,Experimental Psych Lab,52,p,circle,1931,square,circle,left,7.16176666666667,44,main
7555,400,congruent,correct,Experimental Psych Lab,52,p,circle,2227,square,circle,right,7.16176666666667,45,main
7555,415,incongruent,correct,Experimental Psych Lab,52,q,circle,1873,square,square,right,7.16176666666667,46,main
7555,441,incongruent,correct,Experimental Psych Lab,52,p,circle,2623,square,circle,left,7.16176666666667,47,main
7555,550,congruent,correct,Experimental Psych Lab,52,q,circle,1396,square,square,left,7.16176666666667,48,main
7555,421,congruent,correct,Experimental Psych Lab,52,p,circle,1967,square,circle,right,7.16176666666667,49,main
7555,430,congruent,correct,Experimental Psych Lab,52,p,circle,2370,square,circle,right,7.16176666666667,50,main
7555,467,incongruent,correct,Experimental Psych Lab,52,p,circle,1933,square,circle,left,7.16176666666667,51,main
7555,395,incongruent,correct,Experimental Psych Lab,52,p,circle,1654,square,circle,left,7.16176666666667,52,main
7555,412,incongruent,correct,Experimental Psych Lab,52,p,circle,2007,square,circle,left,7.16176666666667,53,main
7555,375,incongruent,correct,Experimental Psych Lab,52,q,circle,1650,square,square,right,7.16176666666667,54,main
7555,497,congruent,correct,Experimental Psych Lab,52,p,circle,1339,square,circle,right,7.16176666666667,55,main
7555,353,congruent,correct,Experimental Psych Lab,52,q,circle,2093,square,square,left,7.16176666666667,56,main
7555,333,congruent,correct,Experimental Psych Lab,52,q,circle,1377,square,square,left,7.16176666666667,57,main
7555,508,incongruent,correct,Experimental Psych Lab,52,q,circle,2668,square,square,right,7.16176666666667,58,main
7555,444,congruent,correct,Experimental Psych Lab,52,p,circle,1673,square,circle,right,7.16176666666667,59,main
7555,401,incongruent,correct,Experimental Psych Lab,52,p,circle,2547,square,circle,left,7.16176666666667,60,main
7555,397,incongruent,correct,Experimental Psych Lab,52,p,circle,2333,square,circle,left,7.16176666666667,61,main
7555,422,congruent,correct,Experimental Psych Lab,52,p,circle,1557,square,circle,right,7.16176666666667,62,main
7555,527,incongruent,correct,Experimental Psych Lab,52,q,circle,1589,square,square,right,7.16176666666667,63,main
7555,470,congruent,correct,Experimental Psych Lab,52,q,circle,1984,square,square,left,7.16176666666667,64,main
7555,303,incongruent,incorrect,Experimental Psych Lab,52,p,circle,2347,square,square,right,7.16176666666667,65,main
7555,489,congruent,correct,Experimental Psych Lab,52,q,circle,2330,square,square,left,7.16176666666667,66,main
7555,620,incongruent,correct,Experimental Psych Lab,52,p,circle,2575,square,circle,left,7.16176666666667,67,main
7555,456,incongruent,correct,Experimental Psych Lab,52,q,circle,1704,square,square,right,7.16176666666667,68,main
7555,575,congruent,correct,Experimental Psych Lab,52,p,circle,2214,square,circle,right,7.16176666666667,69,main
7555,447,incongruent,correct,Experimental Psych Lab,52,p,circle,1265,square,circle,left,7.16176666666667,70,main
7555,422,congruent,correct,Experimental Psych Lab,52,p,circle,2018,square,circle,right,7.16176666666667,71,main
7555,417,incongruent,correct,Experimental Psych Lab,52,p,circle,2637,square,circle,left,7.16176666666667,72,main
7555,428,congruent,correct,Experimental Psych Lab,52,p,circle,2368,square,circle,right,7.16176666666667,73,main
7555,436,incongruent,correct,Experimental Psych Lab,52,p,circle,1768,square,circle,left,7.16176666666667,74,main
7555,340,incongruent,correct,Experimental Psych Lab,52,q,circle,2275,square,square,right,7.16176666666667,75,main
7555,405,incongruent,correct,Experimental Psych Lab,52,p,circle,1481,square,circle,left,7.16176666666667,76,main
7555,389,incongruent,correct,Experimental Psych Lab,52,q,circle,1963,square,square,right,7.16176666666667,77,main
7555,415,incongruent,correct,Experimental Psych Lab,52,p,circle,1420,square,circle,left,7.16176666666667,78,main
7555,393,incongruent,correct,Experimental Psych Lab,52,p,circle,1750,square,circle,left,7.16176666666667,79,main
7555,402,incongruent,correct,Experimental Psych Lab,52,q,circle,1382,square,square,right,7.16176666666667,80,main
7555,357,congruent,correct,Experimental Psych Lab,52,q,circle,1464,square,square,left,7.16176666666667,81,main
7555,375,congruent,correct,Experimental Psych Lab,52,p,circle,1763,square,circle,right,7.16176666666667,82,main
7555,366,congruent,correct,Experimental Psych Lab,52,q,circle,1833,square,square,left,7.16176666666667,83,main
7555,384,incongruent,correct,Experimental Psych Lab,52,q,circle,2535,square,square,right,7.16176666666667,84,main
7555,387,incongruent,correct,Experimental Psych Lab,52,p,circle,1506,square,circle,left,7.16176666666667,85,main
7555,416,incongruent,correct,Experimental Psych Lab,52,p,circle,1819,square,circle,left,7.16176666666667,86,main
7555,508,congruent,correct,Experimental Psych Lab,52,p,circle,1996,square,circle,right,7.16176666666667,87,main
7555,413,congruent,correct,Experimental Psych Lab,52,p,circle,2049,square,circle,right,7.16176666666667,88,main
7555,437,incongruent,correct,Experimental Psych Lab,52,q,circle,2187,square,square,right,7.16176666666667,89,main
7555,438,incongruent,correct,Experimental Psych Lab,52,p,circle,1948,square,circle,left,7.16176666666667,90,main
7555,482,congruent,correct,Experimental Psych Lab,52,q,circle,1972,square,square,left,7.16176666666667,91,main
7555,373,congruent,correct,Experimental Psych Lab,52,p,circle,2460,square,circle,right,7.16176666666667,92,main
7555,600,incongruent,correct,Experimental Psych Lab,52,p,circle,1796,square,circle,left,7.16176666666667,93,main
7555,440,incongruent,correct,Experimental Psych Lab,52,p,circle,1274,square,circle,left,7.16176666666667,94,main
7555,488,congruent,correct,Experimental Psych Lab,52,p,circle,1248,square,circle,right,7.16176666666667,95,main
7555,395,congruent,correct,Experimental Psych Lab,52,p,circle,2485,square,circle,right,7.16176666666667,96,main
7555,456,incongruent,correct,Experimental Psych Lab,52,p,circle,2387,square,circle,left,7.16176666666667,97,main
7555,415,congruent,correct,Experimental Psych Lab,52,q,circle,1724,square,square,left,7.16176666666667,98,main
7555,418,congruent,correct,Experimental Psych Lab,52,q,circle,2358,square,square,left,7.16176666666667,99,main
7555,450,congruent,correct,Experimental Psych Lab,52,q,circle,2044,square,square,left,7.16176666666667,100,main
7556,758,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1491,square,circle,left,8.61203333333333,1,practice
7556,537,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1344,square,square,right,8.61203333333333,2,practice
7556,536,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1666,square,circle,right,8.61203333333333,3,practice
7556,578,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2641,square,square,left,8.61203333333333,4,practice
7556,601,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2496,square,circle,left,8.61203333333333,5,practice
7556,579,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2418,square,circle,left,8.61203333333333,6,practice
7556,504,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1663,square,circle,left,8.61203333333333,7,practice
7556,430,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2050,square,square,right,8.61203333333333,8,practice
7556,522,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1638,square,square,left,8.61203333333333,9,practice
7556,399,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1825,square,square,left,8.61203333333333,10,practice
7556,342,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2552,square,circle,right,8.61203333333333,11,practice
7556,508,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2503,square,square,right,8.61203333333333,12,practice
7556,400,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1519,square,square,left,8.61203333333333,13,practice
7556,553,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2228,square,square,right,8.61203333333333,14,practice
7556,474,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1732,square,circle,left,8.61203333333333,15,practice
7556,464,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2343,square,square,right,8.61203333333333,16,practice
7556,461,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2154,square,square,right,8.61203333333333,17,practice
7556,551,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2259,square,circle,right,8.61203333333333,18,practice
7556,558,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1257,square,circle,left,8.61203333333333,19,practice
7556,376,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1750,square,square,left,8.61203333333333,20,practice
7556,433,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1661,square,square,left,8.61203333333333,1,main
7556,330,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2611,square,circle,right,8.61203333333333,2,main
7556,605,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1693,square,circle,left,8.61203333333333,3,main
7556,460,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1439,square,square,left,8.61203333333333,4,main
7556,539,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2021,square,circle,left,8.61203333333333,5,main
7556,481,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2129,square,square,right,8.61203333333333,6,main
