submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette,condition
140,10962,36,NA,none,FALSE,Graduated College,female,Polish,Elvis Presley is one of the most popular musicians in this decade.,FALSE,8.0066,main_trials,6,filler,none,NA
140,20043,36,NA,9,FALSE,Graduated College,female,Polish,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,8.0066,main_trials,7,main,5,Condition 9
140,9730,36,NA,none,TRUE,Graduated College,female,Polish,Charles Darwin was a biologist known for his theory of evolution.,TRUE,8.0066,main_trials,8,filler,none,NA
140,19270,36,NA,0,FALSE,Graduated College,female,Polish,The king of France is bald.,FALSE,8.0066,main_trials,9,main,1,Condition 0
140,20142,36,NA,none,TRUE,Graduated College,female,Polish,Water boils at 100 degree C.,TRUE,8.0066,main_trials,10,filler,none,NA
140,5224,36,NA,none,FALSE,Graduated College,female,Polish,Belgium has rainforests.,TRUE,8.0066,main_trials,11,special,4,NA
140,5454,36,NA,none,TRUE,Graduated College,female,Polish,Antarctica is the biggest continent on Earth.,TRUE,8.0066,main_trials,12,filler,none,NA
140,3173,36,NA,6,FALSE,Graduated College,female,Polish,The Pope’s wife isn’t a lawyer.,FALSE,8.0066,main_trials,13,main,3,Condition 6
140,9408,36,NA,none,TRUE,Graduated College,female,Polish,The Sahara desert in Africa is the largest desert in the world.,TRUE,8.0066,main_trials,14,filler,none,NA
140,8519,36,NA,none,FALSE,Graduated College,female,Polish,Big Ben is a very large building in the middle of Paris.,FALSE,8.0066,main_trials,15,filler,none,NA
140,7100,36,NA,none,FALSE,Graduated College,female,Polish,Germany has volcanoes.,FALSE,8.0066,main_trials,16,special,5,NA
140,7429,36,NA,none,TRUE,Graduated College,female,Polish,Lower Saxony is a German state situated in northwestern Germany.,FALSE,8.0066,main_trials,17,filler,none,NA
140,3719,36,NA,none,FALSE,Graduated College,female,Polish,France has a king.,FALSE,8.0066,main_trials,18,special,1,NA
140,7793,36,NA,1,FALSE,Graduated College,female,Polish,"Canada has an emperor, and he is fond of sushi.",FALSE,8.0066,main_trials,19,main,2,Condition 1
140,7889,36,NA,none,TRUE,Graduated College,female,Polish,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",TRUE,8.0066,main_trials,20,filler,none,NA
140,5136,36,NA,none,TRUE,Graduated College,female,Polish,Leonardo DiCaprio is a famous actor.,TRUE,8.0066,main_trials,21,filler,none,NA
140,9929,36,NA,none,TRUE,Graduated College,female,Polish,The Pope is currently not married.,TRUE,8.0066,main_trials,22,special,3,NA
140,12605,36,NA,none,TRUE,Graduated College,female,Polish,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,FALSE,8.0066,main_trials,23,filler,none,NA
140,5224,36,NA,none,TRUE,Graduated College,female,Polish,Canada is a democracy.,FALSE,8.0066,main_trials,24,special,2,NA
139,2946,30,NA,none,FALSE,Higher Degree,male,Turkish,Switzerland is a member of the European Union.,TRUE,2.81458333333333,main_trials,1,filler,none,NA
139,2836,30,NA,none,TRUE,Higher Degree,male,Turkish,London is famous for Big Ben and the Queen.,TRUE,2.81458333333333,main_trials,2,filler,none,NA
139,13179,30,NA,10,FALSE,Higher Degree,male,Turkish,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,2.81458333333333,main_trials,3,main,5,Condition 10
139,1720,30,NA,none,FALSE,Higher Degree,male,Turkish,Albert Einstein was a very famous Chinese scientist.,FALSE,2.81458333333333,main_trials,4,filler,none,NA
139,1740,30,NA,none,TRUE,Higher Degree,male,Turkish,The president of the USA is called Donald Trump.,TRUE,2.81458333333333,main_trials,5,filler,none,NA
139,4728,30,NA,none,TRUE,Higher Degree,male,Turkish,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,TRUE,2.81458333333333,main_trials,6,filler,none,NA
139,4540,30,NA,1,FALSE,Higher Degree,male,Turkish,"There is a rainforest in Belgium, and it provides a habitat for many species.",TRUE,2.81458333333333,main_trials,7,main,4,Condition 1
139,2212,30,NA,none,TRUE,Higher Degree,male,Turkish,Alzheimer’s Disease is a brain disorder that affects memory.,TRUE,2.81458333333333,main_trials,8,filler,none,NA
139,4476,30,NA,6,FALSE,Higher Degree,male,Turkish,The Emperor of Canada isn’t fond of sushi.,FALSE,2.81458333333333,main_trials,9,main,2,Condition 6
139,3006,30,NA,none,FALSE,Higher Degree,male,Turkish,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,2.81458333333333,main_trials,10,filler,none,NA
139,1998,30,NA,none,FALSE,Higher Degree,male,Turkish,Germany has volcanoes.,TRUE,2.81458333333333,main_trials,11,special,5,NA
139,18201,30,NA,none,FALSE,Higher Degree,male,Turkish,Planet Earth is the sixth planet from the Sun.,TRUE,2.81458333333333,main_trials,12,filler,none,NA
139,3548,30,NA,9,FALSE,Higher Degree,male,Turkish,"The King of France, he did not call Emmanuel Macron last night.",FALSE,2.81458333333333,main_trials,13,main,1,Condition 9
139,4620,30,NA,none,TRUE,Higher Degree,male,Turkish,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,2.81458333333333,main_trials,14,filler,none,NA
139,3159,30,NA,none,TRUE,Higher Degree,male,Turkish,Canada is a country located in North America.,TRUE,2.81458333333333,main_trials,15,filler,none,NA
139,1506,30,NA,none,FALSE,Higher Degree,male,Turkish,Belgium has rainforests.,TRUE,2.81458333333333,main_trials,16,special,4,NA
139,2488,30,NA,none,FALSE,Higher Degree,male,Turkish,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,2.81458333333333,main_trials,17,filler,none,NA
139,1333,30,NA,none,TRUE,Higher Degree,male,Turkish,Canada is a democracy.,TRUE,2.81458333333333,main_trials,18,special,2,NA
139,2526,30,NA,0,FALSE,Higher Degree,male,Turkish,The Pope’s wife is a lawyer.,FALSE,2.81458333333333,main_trials,19,main,3,Condition 0
139,1463,30,NA,none,TRUE,Higher Degree,male,Turkish,The capital city of Russia is Moscow.,TRUE,2.81458333333333,main_trials,20,filler,none,NA
139,4636,30,NA,none,TRUE,Higher Degree,male,Turkish,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",TRUE,2.81458333333333,main_trials,21,filler,none,NA
139,2654,30,NA,none,FALSE,Higher Degree,male,Turkish,France has a king.,FALSE,2.81458333333333,main_trials,22,special,1,NA
139,5195,30,NA,none,TRUE,Higher Degree,male,Turkish,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,2.81458333333333,main_trials,23,filler,none,NA
139,2257,30,NA,none,TRUE,Higher Degree,male,Turkish,The Pope is currently not married.,TRUE,2.81458333333333,main_trials,24,special,3,NA
138,2176,47,NA,none,TRUE,Graduated College,female,English,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,2.38896666666667,main_trials,1,filler,none,NA
138,2093,47,NA,none,FALSE,Graduated College,female,English,India is the smallest country in Europe.,FALSE,2.38896666666667,main_trials,2,filler,none,NA
138,1155,47,NA,6,FALSE,Graduated College,female,English,The Pope’s wife isn’t a lawyer.,FALSE,2.38896666666667,main_trials,3,main,3,Condition 6
138,5784,47,NA,none,TRUE,Graduated College,female,English,The Pacific Ocean is a large ocean between Japan and the USA.,TRUE,2.38896666666667,main_trials,4,filler,none,NA
138,1324,47,NA,none,TRUE,Graduated College,female,English,Venice is a city in Italy.,TRUE,2.38896666666667,main_trials,5,filler,none,NA
138,1696,47,NA,none,TRUE,Graduated College,female,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,2.38896666666667,main_trials,6,filler,none,NA
138,1776,47,NA,1,FALSE,Graduated College,female,English,"France has a king, and he is bald.",FALSE,2.38896666666667,main_trials,7,main,1,Condition 1
138,1444,47,NA,none,TRUE,Graduated College,female,English,The president of the USA is called Donald Trump.,TRUE,2.38896666666667,main_trials,8,filler,none,NA
138,5783,47,NA,9,FALSE,Graduated College,female,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,2.38896666666667,main_trials,9,main,2,Condition 9
138,1921,47,NA,none,TRUE,Graduated College,female,English,Antarctica is a continent covered almost completely by ice.,TRUE,2.38896666666667,main_trials,10,filler,none,NA
138,1669,47,NA,none,TRUE,Graduated College,female,English,The Pope is currently not married.,TRUE,2.38896666666667,main_trials,11,special,3,NA
138,1504,47,NA,none,TRUE,Graduated College,female,English,Canada is a country located in North America.,TRUE,2.38896666666667,main_trials,12,filler,none,NA
138,2301,47,NA,0,FALSE,Graduated College,female,English,The Belgian rainforest provides a habitat for many species.,FALSE,2.38896666666667,main_trials,13,main,4,Condition 0
138,1769,47,NA,none,TRUE,Graduated College,female,English,The University of Edinburgh is located in Great Britain.,TRUE,2.38896666666667,main_trials,14,filler,none,NA
138,1757,47,NA,none,FALSE,Graduated College,female,English,Big Ben is a very large building in the middle of Paris.,FALSE,2.38896666666667,main_trials,15,filler,none,NA
138,1280,47,NA,none,FALSE,Graduated College,female,English,France has a king.,FALSE,2.38896666666667,main_trials,16,special,1,NA
138,1568,47,NA,none,TRUE,Graduated College,female,English,Steve Jobs was an American inventor and co-founder of Apple.,TRUE,2.38896666666667,main_trials,17,filler,none,NA
138,1189,47,NA,none,TRUE,Graduated College,female,English,Canada is a democracy.,TRUE,2.38896666666667,main_trials,18,special,2,NA
138,3105,47,NA,10,FALSE,Graduated College,female,English,"Leipzig, it is not threatened by the volcanoes of Germany.",TRUE,2.38896666666667,main_trials,19,main,5,Condition 10
138,1204,47,NA,none,TRUE,Graduated College,female,English,There are more than 2 countries in the United Nations.,TRUE,2.38896666666667,main_trials,20,filler,none,NA
138,2152,47,NA,none,FALSE,Graduated College,female,English,Vatican City is the world's largest country by land area.,FALSE,2.38896666666667,main_trials,21,filler,none,NA
138,1312,47,NA,none,FALSE,Graduated College,female,English,Belgium has rainforests.,FALSE,2.38896666666667,main_trials,22,special,4,NA
138,1932,47,NA,none,TRUE,Graduated College,female,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,2.38896666666667,main_trials,23,filler,none,NA
138,2049,47,NA,none,FALSE,Graduated College,female,English,Germany has volcanoes.,FALSE,2.38896666666667,main_trials,24,special,5,NA
137,2024,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Dinosaurs became extinct millions of years ago.,TRUE,6.55893333333333,main_trials,1,filler,none,NA
137,3472,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Macbeth is a tragedy by William Shakespeare.,TRUE,6.55893333333333,main_trials,2,filler,none,NA
137,6535,29,Interesting survey - thanks!,9,FALSE,Higher Degree,male,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",TRUE,6.55893333333333,main_trials,3,main,3,Condition 9
137,4017,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Hibernation is a deep sleep that helps animals to save energy and survive the winter without eating much.,TRUE,6.55893333333333,main_trials,4,filler,none,NA
137,2431,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,There are more than 2 countries in the United Nations.,TRUE,6.55893333333333,main_trials,5,filler,none,NA
137,2087,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,India is the smallest country in Europe.,FALSE,6.55893333333333,main_trials,6,filler,none,NA
137,2281,29,Interesting survey - thanks!,1,FALSE,Higher Degree,male,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",FALSE,6.55893333333333,main_trials,7,main,4,Condition 1
137,2231,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Valentine's Day is celebrated in many ways worldwide.,TRUE,6.55893333333333,main_trials,8,filler,none,NA
137,8087,29,Interesting survey - thanks!,10,FALSE,Higher Degree,male,English,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,6.55893333333333,main_trials,9,main,5,Condition 10
137,2671,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,Planet Earth is the sixth planet from the Sun.,FALSE,6.55893333333333,main_trials,10,filler,none,NA
137,4447,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,The Pope is currently not married.,FALSE,6.55893333333333,main_trials,11,special,3,NA
137,2192,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,6.55893333333333,main_trials,12,filler,none,NA
137,4624,29,Interesting survey - thanks!,6,FALSE,Higher Degree,male,English,The King of France isn’t bald.,FALSE,6.55893333333333,main_trials,13,main,1,Condition 6
137,1823,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,The capital city of Ireland is Dublin.,TRUE,6.55893333333333,main_trials,14,filler,none,NA
137,2968,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,"Germany shares borders with France, Belgium and Denmark.",TRUE,6.55893333333333,main_trials,15,filler,none,NA
137,2543,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,Belgium has rainforests.,FALSE,6.55893333333333,main_trials,16,special,4,NA
137,2313,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,"The Sydney Opera House, built in Australia’s biggest city, is famous for its roof’s architecture.",TRUE,6.55893333333333,main_trials,17,filler,none,NA
137,5006,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,Germany has volcanoes.,FALSE,6.55893333333333,main_trials,18,special,5,NA
137,1847,29,Interesting survey - thanks!,0,FALSE,Higher Degree,male,English,The Emperor of Canada is fond of sushi.,FALSE,6.55893333333333,main_trials,19,main,2,Condition 0
137,3896,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Paris is a popular city for many tourists.,TRUE,6.55893333333333,main_trials,20,filler,none,NA
137,2200,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,Africa is the continent with the highest population density.,FALSE,6.55893333333333,main_trials,21,filler,none,NA
137,1639,29,Interesting survey - thanks!,none,FALSE,Higher Degree,male,English,France has a king.,FALSE,6.55893333333333,main_trials,22,special,1,NA
137,5417,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,"The simplest, functioning part of an organism is a cell.",TRUE,6.55893333333333,main_trials,23,filler,none,NA
137,1583,29,Interesting survey - thanks!,none,TRUE,Higher Degree,male,English,Canada is a democracy.,TRUE,6.55893333333333,main_trials,24,special,2,NA
136,4471,NA,NA,none,FALSE,NA,NA,NA,The Queen of England is a 20 year old man.,FALSE,1.65726666666667,main_trials,1,filler,none,NA
136,3045,NA,NA,none,TRUE,NA,NA,NA,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,1.65726666666667,main_trials,2,filler,none,NA
136,2677,NA,NA,9,FALSE,NA,NA,NA,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,1.65726666666667,main_trials,3,main,3,Condition 9
136,2792,NA,NA,none,FALSE,NA,NA,NA,The University of Oxford is a business that sells mobile phones.,FALSE,1.65726666666667,main_trials,4,filler,none,NA
136,2220,NA,NA,none,TRUE,NA,NA,NA,The Moon is an astronomical body that orbits planet Earth.,TRUE,1.65726666666667,main_trials,5,filler,none,NA
136,3554,NA,NA,none,TRUE,NA,NA,NA,Planet Earth is part of the galaxy ‘Milky Way’.,TRUE,1.65726666666667,main_trials,6,filler,none,NA
136,3129,NA,NA,10,FALSE,NA,NA,NA,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,1.65726666666667,main_trials,7,main,5,Condition 10
136,2121,NA,NA,none,FALSE,NA,NA,NA,Facebook is the name of a famous musician.,FALSE,1.65726666666667,main_trials,8,filler,none,NA
136,2713,NA,NA,6,FALSE,NA,NA,NA,The King of France isn’t bald.,FALSE,1.65726666666667,main_trials,9,main,1,Condition 6
136,2062,NA,NA,none,TRUE,NA,NA,NA,Paris is a popular city for many tourists.,TRUE,1.65726666666667,main_trials,10,filler,none,NA
136,2196,NA,NA,none,TRUE,NA,NA,NA,The Pope is currently not married.,TRUE,1.65726666666667,main_trials,11,special,3,NA
136,1913,NA,NA,none,FALSE,NA,NA,NA,William Shakespeare was a famous Italian painter in Rome.,FALSE,1.65726666666667,main_trials,12,filler,none,NA
136,1923,NA,NA,1,FALSE,NA,NA,NA,"Canada has an emperor, and he is fond of sushi.",FALSE,1.65726666666667,main_trials,13,main,2,Condition 1
136,2511,NA,NA,none,TRUE,NA,NA,NA,In the German language every noun has a gender.,FALSE,1.65726666666667,main_trials,14,filler,none,NA
136,1685,NA,NA,none,TRUE,NA,NA,NA,The capital city of Ireland is Dublin.,TRUE,1.65726666666667,main_trials,15,filler,none,NA
136,1805,NA,NA,none,FALSE,NA,NA,NA,Germany has volcanoes.,FALSE,1.65726666666667,main_trials,16,special,5,NA
136,4610,NA,NA,none,TRUE,NA,NA,NA,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,FALSE,1.65726666666667,main_trials,17,filler,none,NA
136,2952,NA,NA,none,FALSE,NA,NA,NA,France has a king.,TRUE,1.65726666666667,main_trials,18,special,1,NA
136,2434,NA,NA,0,FALSE,NA,NA,NA,The Belgian rainforest provides a habitat for many species.,FALSE,1.65726666666667,main_trials,19,main,4,Condition 0
136,2530,NA,NA,none,TRUE,NA,NA,NA,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,1.65726666666667,main_trials,20,filler,none,NA
136,2134,NA,NA,none,TRUE,NA,NA,NA,One molecule of water (H2O) has two hydrogen atoms.,TRUE,1.65726666666667,main_trials,21,filler,none,NA
136,1567,NA,NA,none,TRUE,NA,NA,NA,Canada is a democracy.,TRUE,1.65726666666667,main_trials,22,special,2,NA
136,3823,NA,NA,none,TRUE,NA,NA,NA,The University of Edinburgh is located in Great Britain.,TRUE,1.65726666666667,main_trials,23,filler,none,NA
136,1456,NA,NA,none,FALSE,NA,NA,NA,Belgium has rainforests.,FALSE,1.65726666666667,main_trials,24,special,4,NA
135,4648,20,NA,none,TRUE,Graduated College,female,English,Monkeys like to eat bananas.,TRUE,4.8126,main_trials,1,filler,none,NA
135,2708,20,NA,none,TRUE,Graduated College,female,English,One of the longest rivers in Europe is the Rhine.,TRUE,4.8126,main_trials,2,filler,none,NA
135,3639,20,NA,6,FALSE,Graduated College,female,English,The King of France isn’t bald.,TRUE,4.8126,main_trials,3,main,1,Condition 6
135,7295,20,NA,none,TRUE,Graduated College,female,English,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,4.8126,main_trials,4,filler,none,NA
135,3746,20,NA,none,TRUE,Graduated College,female,English,There were two world wars in the 20th Century.,TRUE,4.8126,main_trials,5,filler,none,NA
135,3086,20,NA,none,TRUE,Graduated College,female,English,"Birds are a group of vertebrates, characterized by feathers and wings.",TRUE,4.8126,main_trials,6,filler,none,NA
135,9806,20,NA,10,FALSE,Graduated College,female,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",FALSE,4.8126,main_trials,7,main,2,Condition 10
135,31982,20,NA,none,TRUE,Graduated College,female,English,"The Bermuda Triangle, is a region in the Atlantic Ocean, where a number of aircraft and ships are said to have disappeared under mysterious circumstances.",TRUE,4.8126,main_trials,8,filler,none,NA
135,4192,20,NA,9,FALSE,Graduated College,female,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,4.8126,main_trials,9,main,5,Condition 9
135,8361,20,NA,none,FALSE,Graduated College,female,English,Albert Einstein was a very famous Chinese scientist.,FALSE,4.8126,main_trials,10,filler,none,NA
135,25005,20,NA,none,FALSE,Graduated College,female,English,France has a king.,FALSE,4.8126,main_trials,11,special,1,NA
135,13412,20,NA,none,TRUE,Graduated College,female,English,Currywurst is a popular fast food in Germany.,TRUE,4.8126,main_trials,12,filler,none,NA
135,2553,20,NA,0,FALSE,Graduated College,female,English,The Belgian rainforest provides a habitat for many species.,TRUE,4.8126,main_trials,13,main,4,Condition 0
135,2367,20,NA,none,TRUE,Graduated College,female,English,Dinosaurs became extinct millions of years ago.,TRUE,4.8126,main_trials,14,filler,none,NA
135,4003,20,NA,none,TRUE,Graduated College,female,English,Canada is a country located in North America.,TRUE,4.8126,main_trials,15,filler,none,NA
135,8066,20,NA,none,TRUE,Graduated College,female,English,Canada is a democracy.,TRUE,4.8126,main_trials,16,special,2,NA
135,2069,20,NA,none,TRUE,Graduated College,female,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,4.8126,main_trials,17,filler,none,NA
135,12317,20,NA,none,FALSE,Graduated College,female,English,Germany has volcanoes.,FALSE,4.8126,main_trials,18,special,5,NA
135,10723,20,NA,1,FALSE,Graduated College,female,English,"The Pope has a wife, and she is a lawyer.",FALSE,4.8126,main_trials,19,main,3,Condition 1
135,12653,20,NA,none,FALSE,Graduated College,female,English,The Berlin Wall was destroyed 10 years ago by Sweden.,FALSE,4.8126,main_trials,20,filler,none,NA
135,1925,20,NA,none,TRUE,Graduated College,female,English,"The simplest, functioning part of an organism is a cell.",TRUE,4.8126,main_trials,21,filler,none,NA
135,27618,20,NA,none,FALSE,Graduated College,female,English,Belgium has rainforests.,FALSE,4.8126,main_trials,22,special,4,NA
135,1635,20,NA,none,TRUE,Graduated College,female,English,Mount Everest is the highest mountain on Earth.,TRUE,4.8126,main_trials,23,filler,none,NA
135,1788,20,NA,none,TRUE,Graduated College,female,English,The Pope is currently not married.,TRUE,4.8126,main_trials,24,special,3,NA
134,6751,48,NA,none,TRUE,Higher Degree,female,English,There were two world wars in the 20th Century.,TRUE,4.0343,main_trials,1,filler,none,NA
134,6135,48,NA,none,TRUE,Higher Degree,female,English,One of the longest rivers in Europe is the Rhine.,TRUE,4.0343,main_trials,2,filler,none,NA
134,8330,48,NA,10,FALSE,Higher Degree,female,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",TRUE,4.0343,main_trials,3,main,2,Condition 10
134,4069,48,NA,none,TRUE,Higher Degree,female,English,Earth has a powerful magnetic field.,TRUE,4.0343,main_trials,4,filler,none,NA
134,7505,48,NA,none,TRUE,Higher Degree,female,English,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,4.0343,main_trials,5,filler,none,NA
134,7304,48,NA,none,TRUE,Higher Degree,female,English,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",TRUE,4.0343,main_trials,6,filler,none,NA
134,11738,48,NA,6,FALSE,Higher Degree,female,English,The King of France isn’t bald.,FALSE,4.0343,main_trials,7,main,1,Condition 6
134,6240,48,NA,none,TRUE,Higher Degree,female,English,Johnny Depp is an American actor who took part in the ‘Pirates of the Caribbean’ movies.,TRUE,4.0343,main_trials,8,filler,none,NA
134,23781,48,NA,9,FALSE,Higher Degree,female,English,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",TRUE,4.0343,main_trials,9,main,4,Condition 9
134,2592,48,NA,none,TRUE,Higher Degree,female,English,Alzheimer’s Disease is a brain disorder that affects memory.,TRUE,4.0343,main_trials,10,filler,none,NA
134,3128,48,NA,none,TRUE,Higher Degree,female,English,Canada is a democracy.,TRUE,4.0343,main_trials,11,special,2,NA
134,5480,48,NA,none,TRUE,Higher Degree,female,English,Valentine's Day is celebrated in many ways worldwide.,FALSE,4.0343,main_trials,12,filler,none,NA
134,3804,48,NA,1,FALSE,Higher Degree,female,English,"The Pope has a wife, and she is a lawyer.",FALSE,4.0343,main_trials,13,main,3,Condition 1
134,2687,48,NA,none,TRUE,Higher Degree,female,English,Macbeth is a tragedy by William Shakespeare.,TRUE,4.0343,main_trials,14,filler,none,NA
134,4852,48,NA,none,TRUE,Higher Degree,female,English,"The statue of Jesus Christ is a famous sightseeing attraction in the city of Rio de Janeiro, Brazil.",TRUE,4.0343,main_trials,15,filler,none,NA
134,2689,48,NA,none,FALSE,Higher Degree,female,English,France has a king.,FALSE,4.0343,main_trials,16,special,1,NA
134,5292,48,NA,none,FALSE,Higher Degree,female,English,The University of Oxford is a business that sells mobile phones.,FALSE,4.0343,main_trials,17,filler,none,NA
134,2519,48,NA,none,FALSE,Higher Degree,female,English,Belgium has rainforests.,FALSE,4.0343,main_trials,18,special,4,NA
134,5407,48,NA,0,FALSE,Higher Degree,female,English,The volcanoes of Germany dominate the landscape.,FALSE,4.0343,main_trials,19,main,5,Condition 0
134,6976,48,NA,none,TRUE,Higher Degree,female,English,The Earth was once believed to be the centre of the universe.,TRUE,4.0343,main_trials,20,filler,none,NA
134,5860,48,NA,none,FALSE,Higher Degree,female,English,Planet Earth is the sixth planet from the Sun.,TRUE,4.0343,main_trials,21,filler,none,NA
134,4203,48,NA,none,TRUE,Higher Degree,female,English,The Pope is currently not married.,TRUE,4.0343,main_trials,22,special,3,NA
134,2896,48,NA,none,FALSE,Higher Degree,female,English,The Queen of England is a 20 year old man.,FALSE,4.0343,main_trials,23,filler,none,NA
134,2129,48,NA,none,FALSE,Higher Degree,female,English,Germany has volcanoes.,FALSE,4.0343,main_trials,24,special,5,NA
133,7184,22,NA,none,FALSE,Graduated College,male,English,The desert of Sweden is the hottest desert in the world.,FALSE,3.2907,main_trials,1,filler,none,NA
133,9971,22,NA,none,FALSE,Graduated College,male,English,Taj Mahal is a mausoleum on the bank of the river in the city of Rome.,FALSE,3.2907,main_trials,2,filler,none,NA
133,5802,22,NA,0,FALSE,Graduated College,male,English,The king of France is bald.,FALSE,3.2907,main_trials,3,main,1,Condition 0
133,2025,22,NA,none,TRUE,Graduated College,male,English,Venice is a city in Italy.,TRUE,3.2907,main_trials,4,filler,none,NA
133,4340,22,NA,none,TRUE,Graduated College,male,English,The Sahara desert in Africa is the largest desert in the world.,TRUE,3.2907,main_trials,5,filler,none,NA
133,7924,22,NA,none,TRUE,Graduated College,male,English,Lower Saxony is a German state situated in northwestern Germany.,FALSE,3.2907,main_trials,6,filler,none,NA
133,7140,22,NA,9,FALSE,Graduated College,male,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,3.2907,main_trials,7,main,5,Condition 9
133,5069,22,NA,none,TRUE,Graduated College,male,English,Planet Earth is part of the galaxy ‘Milky Way’.,TRUE,3.2907,main_trials,8,filler,none,NA
133,4712,22,NA,10,FALSE,Graduated College,male,English,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",FALSE,3.2907,main_trials,9,main,4,Condition 10
133,8319,22,NA,none,TRUE,Graduated College,male,English,Three is a prime number.,TRUE,3.2907,main_trials,10,filler,none,NA
133,3527,22,NA,none,FALSE,Graduated College,male,English,France has a king.,TRUE,3.2907,main_trials,11,special,1,NA
133,4784,22,NA,none,FALSE,Graduated College,male,English,The Queen of England is a 20 year old man.,FALSE,3.2907,main_trials,12,filler,none,NA
133,3724,22,NA,6,FALSE,Graduated College,male,English,The Pope’s wife isn’t a lawyer.,FALSE,3.2907,main_trials,13,main,3,Condition 6
133,4631,22,NA,none,TRUE,Graduated College,male,English,In the German language every noun has a gender.,FALSE,3.2907,main_trials,14,filler,none,NA
133,4257,22,NA,none,TRUE,Graduated College,male,English,Currywurst is a popular fast food in Germany.,FALSE,3.2907,main_trials,15,filler,none,NA
133,2073,22,NA,none,FALSE,Graduated College,male,English,Germany has volcanoes.,FALSE,3.2907,main_trials,16,special,5,NA
133,3290,22,NA,none,TRUE,Graduated College,male,English,The Brandenburg Gate is a monument in Berlin.,TRUE,3.2907,main_trials,17,filler,none,NA
133,3498,22,NA,none,FALSE,Graduated College,male,English,Belgium has rainforests.,FALSE,3.2907,main_trials,18,special,4,NA
133,3778,22,NA,1,FALSE,Graduated College,male,English,"Canada has an emperor, and he is fond of sushi.",FALSE,3.2907,main_trials,19,main,2,Condition 1
133,2274,22,NA,none,TRUE,Graduated College,male,English,The University of Edinburgh is located in Great Britain.,TRUE,3.2907,main_trials,20,filler,none,NA
